user_id,section_id,avg_perc,top3_avg_perc,best_perc,nprocs
36471,3472950,2,17.06,17.06,23.92,2
36472,3472950,3,12.12,12.12,12.85,2
36473,3472995,0,59.26,59.26,90.6,3
36474,3472995,1,60.66,60.66,97.32,3
36475,3472995,2,61.88,61.88,89.56,3
36476,3472995,3,51.02,51.02,74.92,3
36477,3082445,0,57.05,71.48,81.3,9
36478,3082445,1,46.96,63.69,65.77,9
36479,3082445,2,48.96,81.44,83.77,9
36480,3082445,3,68.76,80.73,83.63,9
36481,3359823,0,9.44,14.05,17.26,10
36482,3359823,1,9.84,17.15,24.78,10
36483,3359823,2,13.7,26.05,42.73,10
36484,3359823,3,23.91,32.5,34.61,10
36485,3149381,0,70.01,89.91,93.07,18
36486,3149381,1,73.38,93.78,97.0,18
36487,3149381,2,65.53,91.68,93.24,18
36488,3149381,3,64.73,85.33,90.2,18
36489,2919178,0,45.15,66.82,74.1,17
36490,2919178,1,65.14,91.31,93.29,17
36491,2919178,2,36.06,61.56,73.07,17
36492,2919178,3,38.97,55.22,58.3,17
36493,2909223,0,51.03,71.62,71.76,17
36494,2909223,1,61.65,84.88,87.56,17
36495,2909223,2,44.82,77.8,83.25,17
36496,2909223,3,48.65,76.79,82.89,17
36497,3096766,0,37.46,59.08,68.35,16
36498,3096766,1,28.77,56.11,63.35,16
36499,3096766,2,56.97,92.63,96.72,16
36500,3096766,3,42.34,63.7,66.93,16
36501,3181491,0,29.73,39.65,45.56,7
36502,3181491,1,38.08,57.74,69.2,7
36503,3181491,2,35.08,44.01,50.87,7
36504,3181491,3,34.64,46.67,49.06,7
36505,3301786,0,71.61,79.07,88.69,6
36506,3301786,1,72.73,81.15,84.3,6
36507,3301786,2,71.27,84.06,95.08,6
36508,3301786,3,63.46,70.04,72.12,6
36509,3233867,0,29.61,40.28,53.77,6
36510,3233867,1,27.31,34.54,47.75,6
36511,3233867,2,36.44,56.65,75.37,6
36512,3233867,3,39.53,51.46,57.05,6
36513,3459768,0,35.01,45.18,52.64,5
36514,3459768,1,63.22,78.82,93.12,5
36515,3459768,2,23.35,30.99,41.84,5
36516,3459768,3,29.76,41.53,50.58,5
36517,3459802,0,51.74,87.31,91.93,16
36518,3459802,1,49.42,70.12,73.59,16
36519,3459802,2,47.47,90.7,97.99,16
36520,3459802,3,57.53,93.96,95.3,16
36521,3361955,0,11.79,15.05,22.7,5
36522,3361955,1,18.89,23.98,33.72,5
36523,3361955,2,21.61,24.87,30.27,5
36524,3361955,3,10.66,15.89,24.1,5
36525,2795891,0,21.93,47.14,53.91,14
36526,2795891,1,32.32,58.74,63.48,14
36527,2795891,2,27.51,56.03,83.12,14
36528,2795891,3,24.68,54.19,57.48,14
36529,2933029,0,50.3,50.3,64.81,3
36530,2933029,1,44.45,44.45,65.77,3
36531,2933029,2,26.03,26.03,54.61,3
36532,2933029,3,70.83,70.83,78.9,3
36533,2551110,0,22.97,34.59,47.93,5
36534,2551110,1,18.64,27.57,34.5,5
36535,2551110,2,38.79,56.89,66.75,5
36536,2551110,3,32.22,46.01,63.85,5
36537,3573699,0,81.89,97.1,98.98,6
36538,3573699,1,84.82,93.31,99.71,6
36539,3573699,2,71.3,84.65,89.17,6
36540,3573699,3,78.31,95.15,99.01,6
36541,2797390,0,92.33,99.14,99.5,18
36542,2797390,1,80.99,96.07,97.92,18
36543,2797390,2,74.09,95.82,96.32,18
36544,2797390,3,93.99,99.8,99.85,18
36545,3214105,0,53.52,64.48,67.68,12
36546,3214105,1,48.65,65.14,74.33,12
36547,3214105,2,58.83,79.97,83.12,12
36548,3214105,3,56.11,72.32,75.34,12
36549,3327752,0,30.08,42.64,56.2,10
36550,3327752,1,32.1,43.84,49.04,10
36551,3327752,2,48.84,75.07,97.95,10
36552,3327752,3,28.37,40.07,42.91,10
36553,3360073,0,24.52,24.52,26.16,2
36554,3360073,1,28.49,28.49,38.15,2
36555,3360073,2,25.17,25.17,34.72,2
36556,3360073,3,31.33,31.33,32.78,2
36557,3121098,2,26.65,38.0,41.76,8
36558,3121098,3,19.07,25.2,28.8,8
36559,3121119,0,67.74,79.56,86.58,9
36560,3121119,1,78.59,95.45,98.75,9
36561,3121119,2,64.9,91.03,95.3,9
36562,3121119,3,49.47,68.39,73.67,9
36563,2892989,0,25.94,33.19,37.88,5
36564,2892989,1,36.1,44.66,65.47,5
36565,2892989,2,20.53,34.05,62.64,5
36566,2892989,3,34.41,45.53,52.91,5
36567,3447051,0,46.05,68.23,74.98,7
36568,3447051,1,37.2,61.87,69.03,7
36569,3447051,2,68.69,88.06,98.29,7
36570,3447051,3,43.54,62.9,67.73,7
36571,2916928,0,19.32,19.32,22.33,2
36572,2916928,1,30.2,30.2,48.48,2
36573,2916928,2,32.88,32.88,47.68,2
36574,2916928,3,17.69,17.69,19.69,2
36575,2980241,0,19.74,19.74,22.88,3
36576,2980241,1,21.13,21.13,26.95,3
36577,2980241,2,43.14,43.14,58.68,3
36578,2980241,3,20.76,20.76,23.42,3
36579,2980262,0,63.66,63.66,68.52,2
36580,2980262,1,73.41,73.41,77.79,2
36581,2980262,2,61.04,61.04,95.61,2
36582,2980262,3,49.31,49.31,65.61,2
36583,3082074,0,93.52,97.58,98.48,7
36584,3082074,1,46.77,55.6,60.09,7
36585,3082074,2,95.01,99.63,99.84,7
36586,3082074,3,97.45,98.66,99.09,7
36587,3125355,0,42.92,67.42,77.89,13
36588,3125355,1,25.68,47.18,52.94,13
36589,3125355,2,45.7,62.29,67.34,13
36590,3125355,3,63.42,82.75,91.94,13
36591,3425733,0,89.02,89.02,98.01,3
36592,3425733,1,74.12,74.12,94.03,3
36593,3425733,2,53.19,53.19,72.47,3
36594,3425733,3,97.21,97.21,99.46,3
36595,2442051,0,63.54,80.27,84.16,18
36596,2442051,1,62.89,90.57,97.09,18
36597,2442051,2,61.96,84.98,91.19,18
36598,2442051,3,61.61,80.36,84.47,18
36599,3320448,0,78.85,93.63,94.69,11
36600,3320448,1,82.89,94.97,98.56,11
36601,3320448,2,74.28,93.6,98.71,11
36602,3320448,3,65.78,86.31,91.23,11
36603,3232230,0,35.76,46.75,47.43,14
36604,3232230,1,42.62,65.65,71.61,14
36605,3232230,2,37.64,63.39,73.14,14
36606,3232230,3,40.33,54.13,61.9,14
36607,3458399,0,26.22,40.45,75.43,7
36608,3458399,1,26.97,45.69,95.78,7
36609,3458399,2,47.24,69.39,78.35,7
36610,3458399,3,29.26,41.02,43.59,7
36611,3324138,0,76.81,93.88,96.42,11
36612,3324138,1,69.01,92.25,95.87,11
36613,3324138,2,73.65,94.9,95.73,11
36614,3324138,3,73.74,94.39,95.14,11
36615,3454722,0,24.09,24.09,26.6,2
36616,3454722,1,32.33,32.33,49.54,2
36617,3454722,2,22.79,22.79,31.43,2
36618,3454722,3,37.5,37.5,37.74,2
36619,3396964,0,44.68,53.74,55.68,8
36620,3396964,1,30.71,49.1,61.28,8
36621,3396964,2,50.44,68.88,78.42,8
36622,3396964,3,58.95,67.37,69.35,8
36623,2804333,0,53.16,61.39,62.52,6
36624,2804333,1,55.29,67.67,70.04,6
36625,2804333,2,47.3,57.34,84.2,6
36626,2804333,3,57.82,64.49,68.73,6
36627,3334742,0,8.91,8.91,9.13,2
36628,3334742,1,13.49,13.49,13.65,2
36629,3334742,2,37.33,37.33,55.51,2
36630,3334742,3,5.77,5.77,10.96,2
36631,3373191,0,72.19,91.84,94.19,11
36632,3373191,1,69.72,86.99,89.6,11
36633,3373191,2,67.09,84.6,96.02,11
36634,3373191,3,69.91,92.78,94.99,11
36635,3472284,0,15.59,15.59,21.88,3
36636,3472284,1,35.44,35.44,45.68,3
36637,3472284,2,23.69,23.69,31.96,3
36638,3472284,3,10.38,10.38,16.92,3
36639,3358355,0,9.13,9.13,14.17,2
36640,3358355,1,12.17,12.17,14.72,2
36641,3358355,2,9.13,9.13,15.62,2
36642,3358355,3,12.81,12.81,24.23,2
36643,3335831,0,18.04,22.52,40.85,4
36644,3335831,1,34.28,41.3,65.84,4
36645,3335831,2,30.37,35.97,65.36,4
36646,3335831,3,15.56,18.01,22.38,4
36647,2957361,0,51.69,67.4,78.11,8
36648,2957361,1,46.66,74.67,78.24,8
36649,2957361,2,56.24,77.53,89.75,8
36650,2957361,3,56.11,71.08,79.87,8
36651,3157186,0,13.7,13.7,20.39,2
36652,3157186,1,20.05,20.05,36.69,2
36653,3157186,2,8.63,8.63,15.02,2
36654,3157186,3,25.23,25.23,26.23,2
36655,3456014,0,87.24,97.08,97.55,12
36656,3456014,1,67.62,88.5,93.28,12
36657,3456014,2,83.35,97.17,98.13,12
36658,3456014,3,91.9,98.01,99.66,12
36659,3252770,0,19.46,19.46,22.49,3
36660,3252770,1,20.21,20.21,23.9,3
36661,3252770,2,24.59,24.59,28.56,3
36662,3252770,3,35.08,35.08,45.88,3
36663,3102302,0,63.79,97.97,99.17,17
36664,3102302,1,56.25,94.91,97.56,17
36665,3102302,2,67.63,99.12,99.57,17
36666,3102302,3,66.08,93.8,96.51,17
36667,3292241,0,41.95,41.95,41.97,2
36668,3292241,1,60.75,60.75,79.1,2
36669,3292241,2,30.64,30.64,45.79,2
36670,3292241,3,40.15,40.15,47.18,2
36671,3107850,3,50.91,77.05,87.21,13
36672,3126141,0,41.25,50.47,54.71,4
36673,3126141,1,55.93,72.22,76.17,4
36674,3126141,2,38.16,45.02,68.92,4
36675,3126141,3,45.8,50.84,58.8,4
36676,3016895,0,79.74,92.77,94.59,15
36677,3016895,1,76.36,92.96,97.03,15
36678,3016895,2,76.34,95.59,96.02,15
36679,3016895,3,72.61,87.96,91.23,15
36680,2978038,0,13.17,20.27,25.24,10
36681,2978038,1,13.28,23.6,39.04,10
36682,2978038,2,31.11,46.93,49.8,10
36683,2978038,3,19.41,32.12,41.11,10
36684,2887073,0,56.18,56.18,67.69,3
36685,2887073,1,45.92,45.92,72.55,3
36686,2887073,2,73.45,73.45,82.43,3
36687,2887073,3,58.31,58.31,60.74,3
36688,2441798,0,41.92,53.31,66.08,8
36689,2441798,1,61.7,75.4,78.8,8
36690,2441798,2,48.61,77.08,82.43,8
36691,2441798,3,31.05,40.9,43.59,8
36692,3051149,0,14.09,14.09,21.28,3
36693,3051149,1,16.19,16.19,19.11,3
36694,3051149,2,26.25,26.25,39.58,3
36695,3051149,3,19.73,19.73,26.34,3
36696,3197769,0,34.87,53.27,59.77,9
36697,3197769,1,32.53,63.35,68.15,9
36698,3197769,2,56.79,78.16,82.88,9
36699,3197769,3,34.71,49.97,57.05,9
36700,3212028,0,10.84,10.84,11.06,2
36701,3212028,1,23.56,23.56,29.71,2
36702,3212028,2,16.29,16.29,28.65,2
36703,3212028,3,5.98,5.98,9.29,2
36704,3212045,0,68.48,93.56,94.93,18
36705,3212045,1,72.05,93.67,95.05,18
36706,3212045,2,67.7,90.61,92.87,18
36707,3212045,3,60.69,88.9,93.11,18
36708,2878106,0,12.69,20.71,29.03,6
36709,2878106,1,17.35,28.14,38.94,6
36710,2878106,2,29.47,43.34,60.39,6
36711,2878106,3,14.96,25.63,37.41,6
36712,2943154,0,41.11,41.11,60.51,3
36713,2943154,1,72.72,72.72,90.03,3
36714,2943154,2,35.84,35.84,49.8,3
36715,2943154,3,25.72,25.72,26.92,3
36716,3067070,0,73.69,93.17,98.4,18
36717,3067070,1,65.17,96.18,99.73,18
36718,3067070,2,78.71,96.02,96.36,18
36719,3067070,3,68.7,89.03,89.83,18
36720,3224366,0,60.25,89.01,90.24,18
36721,3224366,1,64.04,92.52,95.01,18
36722,3224366,2,49.38,85.34,89.28,18
36723,3224366,3,62.36,90.6,94.4,18
36724,2951500,0,33.79,43.64,48.64,7
36725,2951500,1,34.93,50.56,60.29,7
36726,2951500,2,48.88,78.25,89.85,7
36727,2951500,3,35.12,44.61,54.61,7
36728,2956131,0,37.3,42.48,56.2,4
36729,2956131,1,33.46,42.87,57.34,4
36730,2956131,2,52.14,55.01,66.01,4
36731,2956131,3,39.64,46.67,54.49,4
36732,2843743,0,55.6,75.12,76.38,15
36733,2843743,1,34.19,52.69,57.07,15
36734,2843743,2,54.74,90.11,91.46,15
36735,2843743,3,69.77,91.82,95.49,15
36736,3065090,0,28.44,28.44,40.25,2
36737,3065090,1,24.84,24.84,29.63,2
36738,3065090,2,33.29,33.29,66.01,2
36739,3065090,3,44.73,44.73,54.59,2
36740,2871730,0,64.06,82.01,85.59,18
36741,2871730,1,53.82,83.97,87.17,18
36742,2871730,2,65.53,97.53,99.24,18
36743,2871730,3,64.53,80.71,81.42,18
36744,2677935,0,52.57,52.57,52.64,2
36745,2677935,1,21.95,21.95,27.28,2
36746,2677935,2,28.11,28.11,34.4,2
36747,2677935,3,81.57,81.57,89.2,2
36748,2918270,0,11.38,15.12,29.38,4
36749,2918270,1,17.23,22.25,43.57,4
36750,2918270,2,22.5,29.69,45.58,4
36751,2918270,3,10.98,14.4,20.06,4
36752,3247123,0,89.11,89.11,98.1,2
36753,3247123,1,83.67,83.67,84.01,2
36754,3247123,2,68.16,68.16,91.46,2
36755,3247123,3,92.09,92.09,99.54,2
36756,3115310,0,12.35,12.35,12.52,2
36757,3115310,1,30.52,30.52,38.45,2
36758,3115310,2,17.95,17.95,19.23,2
36759,3115310,3,16.13,16.13,20.95,2
36760,3004173,0,83.47,91.92,93.36,14
36761,3004173,1,81.57,93.98,96.27,14
36762,3004173,2,67.53,88.48,94.46,14
36763,3004173,3,81.72,89.84,91.06,14
36764,3259576,0,68.84,81.48,84.87,12
36765,3259576,1,63.42,79.36,81.12,12
36766,3259576,2,62.47,87.1,95.63,12
36767,3259576,3,69.47,86.25,89.29,12
36768,2777517,0,28.02,30.61,39.64,5
36769,2777517,1,27.95,36.01,43.57,5
36770,2777517,2,42.09,50.71,68.92,5
36771,2777517,3,34.42,39.66,49.63,5
36772,3233336,0,64.88,69.41,78.21,4
36773,3233336,1,22.52,28.04,63.6,4
36774,3233336,2,66.44,80.43,98.56,4
36775,3233336,3,81.68,96.97,98.43,4
36776,2965763,0,31.66,44.62,51.53,6
36777,2965763,1,41.28,61.65,74.43,6
36778,2965763,2,30.8,39.46,50.05,6
36779,2965763,3,35.02,51.91,65.97,6
36780,3263293,0,9.37,21.51,27.45,11
36781,3263293,1,14.21,29.85,41.19,11
36782,3263293,2,20.9,34.22,41.84,11
36783,3263293,3,14.73,24.33,29.18,11
36784,2453593,0,8.59,10.85,13.91,5
36785,2453593,1,8.15,10.19,10.76,5
36786,2882927,3,42.09,42.09,46.76,2
36787,3359064,0,24.57,31.03,39.95,6
36788,3359064,1,16.68,21.35,28.13,6
36789,3359064,2,48.99,72.93,94.46,6
36790,3359064,3,34.13,37.8,45.88,6
36791,2912427,0,38.16,57.5,58.84,17
36792,2912427,1,40.37,60.1,63.54,17
36793,2912427,2,45.06,70.78,82.88,17
36794,2912427,3,41.38,64.91,71.72,17
36795,2912430,0,55.64,73.39,88.82,16
36796,2912430,1,59.27,80.14,87.56,16
36797,2912430,2,54.11,84.67,96.5,16
36798,2912430,3,54.19,74.51,78.48,16
36799,3498526,0,27.81,27.81,35.66,3
36800,3498526,1,25.22,25.22,33.4,3
36801,3498526,2,34.95,34.95,53.04,3
36802,3498526,3,38.03,38.03,41.58,3
36803,3357150,0,63.11,76.77,80.82,9
36804,3357150,1,75.29,92.52,95.68,9
36805,3357150,2,56.1,76.08,88.51,9
36806,3357150,3,51.33,75.16,83.34,9
36807,3357159,0,29.78,36.55,42.78,5
36808,3357159,1,34.38,37.07,38.45,5
36809,3357159,2,36.9,45.03,65.36,5
36810,3357159,3,34.32,42.51,49.63,5
36811,2935900,0,77.7,95.36,96.85,18
36812,2935900,1,74.19,92.93,96.26,18
36813,2935900,2,80.11,96.93,97.22,18
36814,2935900,3,67.26,97.44,97.77,18
36815,3576066,0,70.67,77.46,83.01,6
36816,3576066,1,64.36,70.27,72.21,6
36817,3576066,2,58.43,76.14,87.56,6
36818,3576066,3,75.52,83.26,89.9,6
36819,3576096,0,37.97,48.26,55.73,5
36820,3576096,1,42.0,51.47,63.6,5
36821,3576096,2,50.02,64.11,85.48,5
36822,3576096,3,34.49,43.69,49.36,5
36823,3424520,0,56.92,56.92,66.08,3
36824,3424520,1,78.87,78.87,93.12,3
36825,3424520,2,52.32,52.32,64.1,3
36826,3424520,3,39.06,39.06,41.7,3
36827,3460260,0,80.21,95.97,97.03,9
36828,3460260,1,80.26,92.55,95.19,9
36829,3460260,2,65.65,94.06,99.0,9
36830,3460260,3,79.17,94.31,98.44,9
36831,3511141,0,86.67,95.49,95.9,11
36832,3511141,1,88.73,97.94,98.49,11
36833,3511141,2,66.13,92.65,96.44,11
36834,3511141,3,82.72,94.28,95.82,11
36835,1257172,0,44.84,91.58,94.2,18
36836,1257172,1,38.89,93.26,93.86,18
36837,1257172,2,42.81,84.26,87.34,18
36838,1257172,3,52.6,93.66,96.51,18
36839,3511871,0,69.3,84.93,89.72,17
36840,3511871,1,69.35,94.72,98.25,17
36841,3511871,2,68.13,91.61,94.58,17
36842,3511871,3,61.61,82.1,86.03,17
36843,3184110,0,66.98,74.07,76.84,5
36844,3184110,1,77.97,84.6,86.72,5
36845,3184110,2,59.14,68.72,76.8,5
36846,3184110,3,58.64,68.1,73.94,5
36847,3506275,0,25.57,32.86,59.24,4
36848,3506275,1,41.56,53.53,64.43,4
36849,3506275,2,36.48,45.89,58.23,4
36850,3506275,3,24.6,29.75,67.44,4
36851,3579640,0,85.32,85.32,87.35,2
36852,3579640,1,80.36,80.36,92.86,2
36853,3579640,2,56.83,56.83,81.36,2
36854,3579640,3,89.65,89.65,93.5,2
36855,3107047,0,35.09,46.88,62.72,7
36856,3107047,1,41.89,61.77,93.89,7
36857,3107047,2,41.05,68.15,93.05,7
36858,3107047,3,36.31,47.82,54.43,7
36859,3240252,0,34.94,34.94,36.56,2
36860,3240252,1,47.19,47.19,51.98,2
36861,3240252,2,27.97,27.97,42.73,2
36862,3240252,3,44.15,44.15,50.89,2
36863,3358899,0,64.75,83.83,89.99,11
36864,3358899,1,58.04,74.92,81.01,11
36865,3358899,2,65.31,88.71,95.73,11
36866,3358899,3,65.75,84.84,88.14,11
36867,3137133,0,25.8,40.84,51.53,7
36868,3137133,1,26.55,34.48,37.98,7
36869,3137133,2,32.13,59.52,91.46,7
36870,3137133,3,32.91,46.89,63.85,7
36871,3367376,0,84.69,84.69,87.96,2
36872,3367376,1,84.2,84.2,98.13,2
36873,3367376,2,75.36,75.36,94.4,2
36874,3367376,3,73.5,73.5,76.26,2
36875,3313373,0,26.27,32.04,35.98,5
36876,3313373,1,40.23,46.68,49.54,5
36877,3313373,2,29.81,38.23,45.35,5
36878,3313373,3,26.27,31.62,35.93,5
36879,3287351,0,94.37,98.17,98.6,11
36880,3287351,1,94.29,99.03,99.39,11
36881,3287351,2,88.9,97.83,99.38,11
36882,3287351,3,81.31,95.73,97.99,11
36883,3383493,0,61.86,61.86,71.76,2
36884,3383493,1,38.03,38.03,54.95,2
36885,3383493,2,68.25,68.25,78.35,2
36886,3383493,3,72.78,72.78,73.03,2
36887,2897890,0,46.54,85.63,87.56,9
36888,2897890,1,46.46,82.22,92.35,9
36889,2897890,2,40.46,69.52,74.3,9
36890,2897890,3,52.11,86.53,88.48,9
36891,2897901,0,71.75,77.5,83.3,5
36892,2897901,1,64.07,79.63,87.56,5
36893,2897901,2,53.95,58.86,64.67,5
36894,3334890,3,11.37,11.37,22.0,3
36895,3197353,0,28.82,46.47,52.64,6
36896,3197353,1,32.66,49.53,65.99,6
36897,3197353,2,29.89,43.86,66.01,6
36898,3197353,3,36.21,53.31,61.61,6
36899,3145576,0,21.87,33.46,46.85,7
36900,3145576,1,22.8,32.1,36.61,7
36901,3145576,2,35.35,56.47,91.46,7
36902,3145576,3,27.36,37.66,40.98,7
36903,3355737,0,33.19,50.72,66.27,18
36904,3355737,1,33.08,65.66,80.06,18
36905,3355737,2,38.04,55.03,59.16,18
36906,3355737,3,40.19,59.95,68.21,18
36907,2966673,0,74.95,90.75,92.26,18
36908,2966673,1,86.74,97.22,97.89,18
36909,2966673,2,64.89,88.29,90.68,18
36910,2966673,3,61.37,82.48,87.29,18
36911,2804774,0,3.95,3.95,7.14,2
36912,2804774,1,9.33,9.33,9.6,2
36913,2804774,2,19.14,19.14,22.79,2
36914,2804774,3,9.29,9.29,18.22,2
36915,3330273,0,48.75,68.13,68.91,18
36916,3330273,1,51.34,82.76,87.14,18
36917,3330273,2,52.19,87.56,89.2,18
36918,3330273,3,46.34,67.9,77.27,18
36919,3339159,0,5.52,5.52,9.66,3
36920,3339159,1,6.22,6.22,14.85,3
36921,3339159,2,21.82,21.82,32.94,3
36922,3339159,3,14.99,14.99,18.22,3
36923,3334804,0,76.85,86.47,87.66,11
36924,3334804,1,69.66,86.98,89.64,11
36925,3334804,2,71.88,94.13,97.84,11
36926,3334804,3,72.26,86.98,93.57,11
36927,3123682,0,28.69,35.3,45.75,6
36928,3123682,1,37.98,51.05,63.48,6
36929,3123682,2,50.9,69.42,83.48,6
36930,3123682,3,19.3,24.28,26.94,6
36931,3302900,0,26.78,26.78,33.45,2
36932,3302900,1,29.28,29.28,41.19,2
36933,3302900,2,52.15,52.15,53.23,2
36934,3302900,3,25.06,25.06,28.39,2
36935,3302924,0,76.9,90.33,99.06,5
36936,3337541,3,64.84,69.48,74.89,4
36937,3323751,0,5.42,5.42,6.09,2
36938,3323751,1,15.61,15.61,19.68,2
36939,3323751,2,2.04,2.04,3.69,2
36940,1199750,2,67.63,90.73,95.28,15
36941,1199750,3,86.81,97.09,99.05,15
36942,2849656,0,39.85,69.69,91.72,17
36943,2849656,1,43.03,66.86,78.24,17
36944,2849656,2,49.84,83.67,95.73,17
36945,2849656,3,38.39,72.06,93.39,17
36946,3334890,0,23.95,23.95,31.15,3
36947,3334890,1,41.24,41.24,46.08,3
36948,3334890,2,52.44,52.44,87.34,3
36949,3302924,1,56.09,74.88,99.4,5
36950,3302924,2,72.55,84.63,99.51,5
36951,3302924,3,88.18,94.84,96.95,5
36952,3072993,0,15.07,18.36,22.49,5
36953,3072993,1,27.08,39.94,49.54,5
36954,3072993,2,17.18,24.45,30.41,5
36955,3072993,3,20.95,24.3,28.96,5
36956,3073017,0,15.05,15.05,22.39,3
36957,3073017,1,34.4,34.4,63.35,3
36958,3073017,2,13.78,13.78,30.27,3
36959,3073017,3,24.2,24.2,28.39,3
36960,3062436,0,97.91,99.67,99.67,13
36961,3062436,1,97.94,99.76,99.9,13
36962,3062436,2,87.8,98.36,98.76,13
36963,3062436,3,94.3,98.91,99.27,13
36964,3361297,0,8.63,8.63,16.35,3
36965,3361297,1,13.61,13.61,21.01,3
36966,3361297,2,30.78,30.78,60.7,3
36967,3361297,3,11.49,11.49,15.22,3
36968,3333522,0,53.88,74.55,80.67,14
36969,3333522,1,46.36,79.32,85.59,14
36970,3333522,2,57.09,86.73,89.23,14
36971,3333522,3,60.06,73.15,74.6,14
36972,3350342,0,32.05,42.17,53.46,6
36973,3350342,1,50.52,67.81,82.63,6
36974,3350342,2,33.41,45.02,61.66,6
36975,3350342,3,29.23,39.55,44.66,6
36976,3308519,0,60.96,80.83,87.85,18
36977,3308519,1,33.73,62.8,70.04,18
36978,3308519,2,62.72,85.15,87.79,18
36979,3308519,3,78.99,92.75,95.44,18
36980,3129370,0,60.47,90.27,91.57,18
36981,3129370,1,46.67,81.03,90.17,18
36982,3129370,2,53.82,88.64,95.61,18
36983,3129370,3,69.17,94.74,95.67,18
36984,3337711,0,23.11,23.11,35.33,2
36985,3337711,1,17.9,17.9,20.75,2
36986,3337711,2,58.95,58.95,94.86,2
36987,3337711,3,8.2,8.2,13.73,2
36988,3332715,0,6.01,10.54,21.56,7
36989,3332715,1,10.55,16.29,27.28,7
36990,3332715,2,14.92,28.59,58.39,7
36991,3332715,3,6.77,13.36,14.61,7
36992,3302174,0,17.61,23.24,23.8,7
36993,3302174,1,39.58,50.48,73.96,7
36994,3302174,2,18.66,31.96,39.09,7
36995,3302174,3,16.01,22.47,22.91,7
36996,3390842,0,22.51,28.7,35.17,4
36997,3390842,1,22.27,27.14,40.26,4
36998,3390842,2,25.24,31.64,51.61,4
36999,3390842,3,30.43,37.14,56.14,4
37000,3213815,0,49.28,49.28,58.25,3
37001,3213815,1,58.86,58.86,66.96,3
37002,3213815,2,55.46,55.46,60.23,3
37003,3213815,3,43.66,43.66,51.37,3
37004,3215062,0,9.57,9.57,13.23,2
37005,3215062,1,23.74,23.74,38.15,2
37006,3215062,2,10.07,10.07,17.96,2
37007,3215062,3,13.14,13.14,15.22,2
37008,3337541,0,72.87,75.67,85.66,4
37009,3337541,1,79.76,88.96,98.56,4
37010,3337541,2,58.2,62.62,82.43,4
37011,3360046,0,13.21,20.71,34.68,7
37012,3360046,1,21.78,30.67,38.15,7
37013,3360046,2,16.61,35.15,66.01,7
37014,3360046,3,17.92,25.93,41.11,7
37015,3213513,0,60.46,89.69,92.02,16
37016,3213513,1,57.77,84.86,90.67,16
37017,3213513,2,59.63,89.04,90.78,16
37018,3213513,3,62.94,93.06,96.16,16
37019,3412548,0,55.27,62.09,72.33,5
37020,3412548,1,68.29,81.61,87.75,5
37021,3412548,2,56.01,74.4,91.57,5
37022,3412548,3,42.5,53.4,63.48,5
37023,3430149,0,60.28,85.37,88.28,18
37024,3430149,1,72.74,91.76,92.3,18
37025,3430149,2,36.38,68.16,71.95,18
37026,3430149,3,64.25,85.25,88.72,18
37027,3430206,0,67.98,82.99,85.87,9
37028,3430206,1,49.56,60.48,78.78,9
37029,3430206,2,62.91,88.53,91.9,9
37030,3430206,3,78.19,89.63,93.7,9
37031,3314751,0,87.33,94.2,95.98,17
37032,3314751,1,91.35,98.85,98.92,17
37033,3314751,2,67.05,88.57,94.5,17
37034,3314751,3,79.64,93.18,94.82,17
37035,3185073,0,12.86,12.86,20.39,3
37036,3185073,1,29.91,29.91,65.77,3
37037,3185073,2,15.43,15.43,17.57,3
37038,3185073,3,17.22,17.22,28.99,3
37039,3185076,0,27.05,34.14,49.83,5
37040,3185076,1,21.27,28.29,33.56,5
37041,3185076,2,40.07,60.87,82.19,5
37042,3185076,3,36.35,43.84,51.37,5
37043,3082807,0,46.63,61.34,72.33,7
37044,3082807,1,57.06,70.07,78.34,7
37045,3082807,2,56.03,85.11,92.27,7
37046,3082807,3,35.51,46.3,54.78,7
37047,3476691,0,71.41,83.25,85.66,15
37048,3476691,1,77.46,93.6,94.38,15
37049,3476691,2,74.64,91.25,91.61,15
37050,3476691,3,56.44,70.57,78.05,15
37051,3311180,0,87.14,87.14,94.17,3
37052,3311180,1,88.74,88.74,97.7,3
37053,3311180,2,68.16,68.16,90.78,3
37054,3311180,3,81.42,81.42,86.91,3
37055,3306641,0,68.56,93.64,95.84,18
37056,3306641,1,64.97,95.94,98.13,18
37057,3306641,2,64.33,91.27,91.99,18
37058,3306641,3,73.48,88.58,92.59,18
37059,3363244,0,12.43,12.43,20.18,3
37060,3363244,1,7.51,7.51,16.99,3
37061,3363244,2,12.17,12.17,15.2,3
37062,3363244,3,32.97,32.97,49.95,3
37063,3296160,0,22.85,27.41,30.1,6
37064,3296160,1,37.0,53.72,61.76,6
37065,3296160,2,21.05,35.8,54.61,6
37066,3296160,3,28.36,37.42,41.27,6
37067,3328430,0,20.86,23.44,27.72,4
37068,3328430,1,43.04,50.24,64.06,4
37069,3328430,2,20.98,27.56,42.19,4
37070,3328430,3,17.42,23.1,36.58,4
37071,3320184,0,8.68,12.64,15.8,6
37072,3320184,1,12.32,18.66,23.27,6
37073,3320184,2,20.46,31.77,45.13,6
37074,3320184,3,13.78,19.21,25.69,6
37075,2170904,0,55.63,75.83,80.24,16
37076,2170904,1,52.14,76.49,80.47,16
37077,2170904,2,59.78,91.75,94.46,16
